timestamp,activity,member_id,origin,book_id1,book_id2,book_id3,book_id4,book_id5,subscription_type
2023-02-21 16:50:32,Extend books,M782,Book,0125589,0143132,,,,
2023-02-21 10:53:33,Extend books,M916,Book,0117098,0111552,0124149,01382,,
2023-02-21 16:18:14,Extend books,M228,Book,0111229,0133155,01159,011445,,
2023-02-21 09:34:48,Extend books,M989,Book,0132893,0118831,0119172,011620,,
2023-02-21 12:44:08,Extend books,M877,Book,017664,01348,012521,,,
2023-02-21 15:41:30,Extend books,M1088,Book,013404,,,,,
2023-02-21 15:10:49,Extend books,M978,Book,018967,019351,018014,,,
2023-02-21 14:27:44,Borrow books,M629,Book,0124866,0132401,0114981,0133609,,
2023-02-21 11:09:08,Extend books,M542,Book,0128388,0119528,0128206,,,
2023-02-21 11:18:45,Extend books,M250,Book,0123453,,,,,
2023-02-21 13:04:55,Return books,M374,Book,0121621,015404,0122226,0116568,,
2023-02-21 14:57:16,Return books,M013,Book,0119313,0110711,019345,0130245,0136313,
2023-02-21 16:38:27,Return books,M315,Book,0122626,0144734,,,,
2023-02-21 12:15:45,Extend books,M229,Book,0127473,0131154,,,,
2023-02-21 13:20:22,Extend books,M887,Book,0128385,,,,,
2023-02-21 11:48:42,Extend books,M019,Book,0122201,015157,0117215,017477,,
2023-02-21 08:59:47,Extend books,M651,Book,014799,0130051,0143527,,,
2023-02-21 08:23:28,Extend books,M076,Book,015845,0131882,0143035,,,
2023-02-21 16:18:50,Extend books,M066,Book,018541,0140303,0114978,0135655,0143317,
2023-02-21 08:21:04,Borrow books,M242,Book,0113814,016527,015571,019539,0126784,
2023-02-21 12:16:29,Extend books,M567,Book,0129588,0112885,0117280,0112827,0137678,
2023-02-21 11:19:47,Extend books,M1145,Book,0144312,0131157,0110217,0123404,,
2023-02-21 11:02:29,Borrow books,M122,Book,0134299,0121765,0110416,,,
2023-02-21 13:46:04,Return books,M599,Book,0116280,0143961,0116902,,,
2023-02-21 13:29:26,Return books,M819,Book,0118765,0118549,0144170,,,
2023-02-21 09:25:24,Extend books,M138,Book,017331,019498,01109,017101,,
2023-02-21 09:12:56,Extend books,M136,Book,0140031,0142777,,,,
2023-02-21 14:14:08,Borrow books,M1185,Book,0129075,,,,,
2023-02-21 13:50:36,Borrow books,M374,Book,017859,0129290,0125618,0134539,,
2023-02-21 16:50:25,Borrow books,M315,Book,0113660,014162,0118185,0133024,,
2023-02-21 14:08:25,Borrow books,M599,Book,01385,015402,,,,
2023-02-21 13:41:35,Borrow books,M819,Book,0132696,0110757,,,,
2023-02-22 11:38:04,Borrow books,M232,Book,0123202,0111766,019542,0128250,,
2023-02-22 10:59:43,Borrow books,M157,Book,0123692,0137356,0135268,,,
2023-02-22 12:07:37,Borrow books,M639,Book,0131474,,,,,
2023-02-22 11:27:12,Borrow books,M891,Book,0123548,0123751,011499,0128187,0136303,
2023-02-22 11:58:34,Borrow books,M274,Book,0130351,0119152,0131299,,,
2023-02-22 10:42:25,Borrow books,M935,Book,0111262,,,,,
2023-02-22 13:36:32,Borrow books,M969,Book,0114964,0123608,0123475,0141689,,
2023-02-22 13:53:07,Borrow books,M1101,Book,0125061,0110969,,,,
2023-02-22 15:38:25,Extend books,M856,Book,0125045,018546,0141717,0131185,,
2023-02-22 16:50:16,Extend books,M040,Book,0137773,0126780,0132110,0144162,0126919,
2023-02-22 11:40:15,Return books,M046,Book,0116919,0142056,,,,
2023-02-22 13:00:45,Extend books,M057,Book,013921,,,,,
2023-02-22 15:32:29,Return books,M1093,Book,0130480,0138042,0142057,0111043,0128767,
2023-02-22 13:36:34,Return books,M300,Book,0116384,0134600,,,,
2023-02-22 15:27:56,Extend books,M878,Book,0127308,0132961,,,,
2023-02-22 14:48:48,Borrow books,M161,Book,0111664,0142536,0131659,019746,,
2023-02-22 15:59:03,Extend books,M1029,Book,0114572,0132767,0140100,0119164,,
2023-02-22 10:36:29,Extend books,M722,Book,011366,0117323,01827,,,
2023-02-22 09:03:42,Extend books,M605,Book,0121615,0138928,0121491,0144621,0134708,
2023-02-22 13:01:19,Return books,M463,Book,0111426,0140152,0128296,0137415,016994,
2023-02-22 09:42:13,Return books,M711,Book,015985,0131938,,,,
2023-02-22 10:41:20,Return books,M292,Book,0134473,0136575,0127601,0125489,,
2023-02-22 12:10:21,Return books,M703,Book,012,,,,,
2023-02-22 12:21:13,Extend books,M777,Book,0126654,0117650,0140174,0133978,0113823,
2023-02-22 15:11:13,Extend books,M823,Book,0132610,0119795,,,,
2023-02-22 16:00:50,Extend books,M089,Book,011362,0122364,019140,0143419,,
2023-02-22 11:26:32,Extend books,M809,Book,018557,0142177,0119820,,,
2023-02-22 12:17:26,Extend books,M1011,Book,0124939,013531,,,,
2023-02-22 15:48:11,Extend books,M440,Book,0130263,0121266,0125148,0117977,0141154,
2023-02-22 10:28:19,Return books,M821,Book,0117994,,,,,
2023-02-22 08:24:44,Extend books,M188,Book,0135963,0123950,0130281,018971,011428,
2023-02-22 10:19:34,Return books,M201,Book,0111298,0123257,0114905,014411,0135234,
2023-02-22 14:11:08,Borrow books,M300,Book,0115578,,,,,
2023-02-22 10:22:06,Update Subscription Type,M711,Subscription,,,,,,Comfort
2023-02-22 11:18:39,Borrow books,M292,Book,014315,0125015,0124580,0125350,,
2023-02-22 10:45:17,Borrow books,M821,Book,0110656,,,,,
2023-02-22 09:54:56,Borrow books,M711,Book,018875,0131271,0131181,,,
2023-02-23 14:03:41,Borrow books,M268,Book,019531,,,,,
2023-02-23 13:48:21,Borrow books,M569,Book,01565,0128865,0123955,,,
2023-02-23 14:16:08,Borrow books,M954,Book,0132714,0131092,,,,
2023-02-23 09:20:08,Borrow books,M790,Book,0138338,0111698,0126050,,,
2023-02-23 09:34:00,Borrow books,M393,Book,0112142,,,,,
2023-02-23 13:00:39,Borrow books,M098,Book,0123009,0118981,019816,,,
2023-02-23 14:42:33,Extend books,M995,Book,0144881,0121996,0134506,0110894,0124676,
2023-02-23 13:08:38,Return books,M926,Book,018768,,,,,
2023-02-23 09:07:00,Return books,M991,Book,0129932,0114045,013311,0139961,,
2023-02-23 11:25:31,Extend books,M659,Book,0122515,0124394,,,,
2023-02-23 13:25:11,Return books,M147,Book,0113140,0116566,0117881,014277,014099,
2023-02-23 16:53:40,Extend books,M787,Book,0125152,0128022,0113399,0131313,,
2023-02-23 12:49:28,Return books,M508,Book,016793,0116653,0131244,0127785,013751,
2023-02-23 09:58:33,Extend books,M487,Book,0124819,015104,0126689,0112939,0121671,
2023-02-23 08:50:11,Extend books,M1015,Book,0140929,0126522,0131351,0138892,,
2023-02-23 15:13:14,Extend books,M1139,Book,0121245,0145465,0123882,0117174,,
2023-02-23 12:02:09,Extend books,M695,Book,0123042,,,,,
2023-02-23 08:24:10,Extend books,M257,Book,0123693,0143725,0137774,0114096,,
2023-02-23 12:34:14,Return books,M1140,Book,013733,,,,,
2023-02-23 11:09:39,Return books,M198,Book,0137564,0118913,0115881,,,
2023-02-23 15:29:05,Return books,M973,Book,018540,0128134,019603,,,
2023-02-23 15:20:33,Return books,M936,Book,0115535,0117601,,,,
2023-02-23 08:08:14,Return books,M1189,Book,0139747,0140604,0123218,0114056,,
2023-02-23 12:21:42,Extend books,M107,Book,0135781,0118422,0125460,0116900,,
2023-02-23 09:03:28,Extend books,M408,Book,018953,0113570,0123227,,,
2023-02-23 08:39:06,Extend books,M449,Book,0131839,0116085,,,,
2023-02-23 15:14:55,Extend books,M413,Book,0131638,,,,,
2023-02-23 12:01:27,Borrow books,M246,Book,017960,0112931,0125403,0134508,0114719,
2023-02-23 11:16:40,Return books,M967,Book,0124923,013301,0124763,,,
2023-02-23 09:59:19,Return books,M608,Book,0110802,,,,,
2023-02-23 14:59:42,Extend books,M769,Book,017581,0123975,0141967,0117608,,
2023-02-23 08:04:54,Return books,M312,Book,0122311,0121830,0125216,016984,,
2023-02-23 13:12:41,Extend books,M963,Book,0135454,,,,,
2023-02-23 15:22:22,Extend books,M758,Book,012054,0145529,0131098,0130361,,
2023-02-23 13:21:17,Return books,M578,Book,0145617,0119949,,,,
2023-02-23 12:26:02,Extend books,M1109,Book,0132256,015296,0112075,,,
2023-02-23 08:34:19,Extend books,M148,Book,0116192,,,,,
2023-02-23 13:30:58,Borrow books,M926,Book,0131345,0116881,013421,0140326,0145206,
2023-02-23 09:19:50,Borrow books,M991,Book,0139031,015051,0126069,01412,,
2023-02-23 13:34:50,Borrow books,M147,Book,0128382,0125299,,,,
2023-02-23 13:03:46,Borrow books,M508,Book,017244,0120410,,,,
2023-02-23 16:17:33,Borrow books,M973,Book,0143994,,,,,
2023-02-23 16:13:37,Borrow books,M936,Book,0114263,0132980,01675,0121,,
2023-02-23 08:45:21,Borrow books,M1189,Book,0131442,018601,,,,
2023-02-23 11:30:26,Borrow books,M967,Book,0118852,0142691,0123913,,,
2023-02-23 10:16:53,Borrow books,M608,Book,016112,0129471,0140157,,,
2023-02-23 08:30:06,Borrow books,M312,Book,0132298,015700,0114002,0145369,,
2023-02-23 13:33:44,Borrow books,M578,Book,0116527,0110219,0137415,,,
2023-02-24 11:27:39,Borrow books,M063,Book,018552,,,,,
2023-02-24 15:21:56,Borrow books,M355,Book,0113068,0118966,0139303,0126591,,
2023-02-24 14:38:47,Borrow books,M1128,Book,01155,0113622,0111663,0111168,,
2023-02-24 09:49:39,Borrow books,M123,Book,0130652,012711,0129923,0129580,,
2023-02-24 15:39:20,Borrow books,M084,Book,0113006,019550,0123454,,,
2023-02-24 15:24:22,Borrow books,M065,Book,014259,0127151,017611,0132427,,
2023-02-24 15:56:29,Extend books,M947,Book,0119510,011521,0127269,,,
2023-02-24 14:54:19,Extend books,M1008,Book,0132186,0111478,0113064,012343,,
2023-02-24 14:19:46,Return books,M693,Book,0122070,,,,,
2023-02-24 08:04:33,Extend books,M1083,Book,0110061,012389,0117184,0122508,,
2023-02-24 10:38:35,Extend books,M285,Book,016163,,,,,
2023-02-24 08:33:41,Extend books,M835,Book,0113979,0124671,0144749,,,
2023-02-24 14:44:47,Extend books,M1168,Book,0111574,,,,,
2023-02-24 16:16:35,Return books,M308,Book,0115667,0133365,0135183,017599,,
2023-02-24 16:26:08,Extend books,M213,Book,0115015,0121125,011634,0111154,,
2023-02-24 15:33:58,Extend books,M394,Book,0120929,0118829,,,,
2023-02-24 16:32:15,Return books,M1171,Book,0144513,,,,,
2023-02-24 13:07:07,Return books,M945,Book,0119512,0115170,0129498,01816,,
2023-02-24 08:35:19,Return books,M054,Book,012157,,,,,
2023-02-24 12:19:04,Return books,M239,Book,0117355,011243,0144158,012932,0116243,
2023-02-24 08:55:12,Return books,M105,Book,014394,,,,,
2023-02-24 12:59:17,Extend books,M028,Book,0117945,0133906,,,,
2023-02-24 11:57:15,Extend books,M1025,Book,0116689,,,,,
2023-02-24 12:37:34,Return books,M137,Book,0113728,,,,,
2023-02-24 14:46:32,Extend books,M971,Book,0135432,,,,,
2023-02-24 13:26:31,Return books,M283,Book,0139796,,,,,
2023-02-24 13:35:45,Return books,M601,Book,012847,0124704,,,,
2023-02-24 12:28:56,Extend books,M680,Book,0112932,,,,,
2023-02-24 09:49:25,Return books,M689,Book,016708,0114032,,,,
2023-02-24 09:26:26,Extend books,M755,Book,0122289,0115937,,,,
2023-02-24 08:38:00,Extend books,M742,Book,016008,01408,014835,0114691,,
2023-02-24 10:12:11,Extend books,M815,Book,019420,0134657,,,,
2023-02-24 11:58:33,Extend books,M736,Book,0112922,0116131,0126131,,,
2023-02-24 10:58:03,Extend books,M149,Book,0134988,0130593,0116794,0123966,,
2023-02-24 08:57:44,Extend books,M927,Book,0141820,0144184,0120867,,,
2023-02-24 15:42:58,Return books,M1184,Book,0128514,0129800,0117799,,,
2023-02-24 15:11:11,Borrow books,M693,Book,012767,0140884,0121683,0127588,,
2023-02-24 16:35:26,Borrow books,M308,Book,0122070,0145207,014099,0128923,,
2023-02-24 16:34:47,Borrow books,M1171,Book,0117265,0115468,0126097,,,
2023-02-24 13:57:28,Borrow books,M945,Book,0119435,0126292,0136259,,,
2023-02-24 08:38:46,Borrow books,M054,Book,0144353,016329,01297,0112001,,
2023-02-24 13:07:13,Borrow books,M239,Book,0118861,0143074,0137339,,,
2023-02-24 09:36:03,Update Subscription Type,M105,Subscription,,,,,,Deluxe
2023-02-24 12:44:15,Borrow books,M137,Book,0143669,0136667,0118053,0139402,,
2023-02-24 14:29:28,Borrow books,M601,Book,0124692,012,019681,,,
2023-02-24 09:19:26,Borrow books,M105,Book,0123930,0138986,,,,
2023-02-25 09:49:41,Borrow books,M330,Book,011519,0130712,,,,
2023-02-25 16:52:16,Borrow books,M1170,Book,0123229,0110238,0145114,0113845,011425,
2023-02-25 08:15:09,Borrow books,M827,Book,0112657,,,,,
2023-02-25 13:58:49,Borrow books,M104,Book,0124617,,,,,
2023-02-25 11:05:23,Borrow books,M1120,Book,0125812,0111433,015249,,,
2023-02-25 09:06:37,Borrow books,M072,Book,0125100,0115298,0145617,0131352,,
2023-02-25 12:56:54,Borrow books,M808,Book,0129623,,,,,
2023-02-25 12:37:08,Borrow books,M316,Book,0121352,0121717,,,,
2023-02-25 12:02:27,Borrow books,M857,Book,013403,0122543,,,,
2023-02-25 13:13:25,Extend books,M593,Book,0127306,0143545,0134321,0127783,0137954,
2023-02-25 12:47:26,Return books,M735,Book,014813,014658,,,,
2023-02-25 15:42:18,Return books,M1084,Book,0123013,0123784,017493,,,
2023-02-25 16:30:04,Extend books,M037,Book,016976,0145018,0142156,0127126,,
2023-02-25 09:24:14,Return books,M1023,Book,0133938,0110687,,,,
2023-02-25 12:02:28,Extend books,M337,Book,0140622,0130771,018630,,,
2023-02-25 08:21:28,Return books,M1031,Book,0120505,015168,,,,
2023-02-25 12:40:30,Return books,M993,Book,0123046,015304,0111101,0128543,0140277,
2023-02-25 12:34:07,Return books,M1061,Book,0132446,0126130,,,,
2023-02-25 16:04:25,Extend books,M299,Book,0127323,0139793,0113854,0143666,0117607,
2023-02-25 09:23:41,Extend books,M258,Book,0111337,,,,,
2023-02-25 14:59:01,Extend books,M044,Book,015191,,,,,
2023-02-25 15:02:59,Extend books,M1123,Book,0113722,0118757,0119681,013656,,
2023-02-25 14:17:15,Return books,M612,Book,0132781,016110,0137744,,,
2023-02-25 14:47:11,Return books,M237,Book,0118061,0116535,0115168,,,
2023-02-25 11:25:50,Extend books,M918,Book,0124727,0130352,0112951,0110417,,
2023-02-25 12:28:21,Return books,M295,Book,015210,0125154,,,,
2023-02-25 08:09:55,Return books,M1117,Book,0122394,0137530,0114461,016253,0136315,
2023-02-25 16:24:15,Extend books,M214,Book,0116442,0144186,0139357,0135134,,
2023-02-25 09:36:16,Return books,M1079,Book,0125701,0115409,0114319,,,
2023-02-25 08:49:47,Borrow books,M534,Book,0125737,0119430,,,,
2023-02-25 11:28:48,Extend books,M103,Book,0130264,0111635,,,,
2023-02-25 16:45:46,Extend books,M788,Book,0111389,014477,0126480,0110514,011373,
2023-02-25 13:18:13,Extend books,M186,Book,0141712,0130948,0124296,,,
2023-02-25 08:05:15,Extend books,M919,Book,0133729,0142435,019714,,,
2023-02-25 16:40:32,Return books,M334,Book,018829,0113398,,,,
2023-02-25 11:42:48,Return books,M1151,Book,012333,0110583,0123558,0111431,,
2023-02-25 11:08:49,Extend books,M861,Book,0123240,0118520,0126805,0127326,01871,
2023-02-25 10:03:49,Return books,M162,Book,012819,011934,,,,
2023-02-25 15:17:25,Extend books,M745,Book,0127577,0113062,,,,
2023-02-25 15:09:31,Extend books,M310,Book,0140335,0114115,,,,
2023-02-25 16:08:04,Borrow books,M201,Book,0132428,0115320,0125102,0113275,0114184,
2023-02-25 09:53:29,Borrow books,M689,Book,0143171,,,,,
2023-02-25 13:39:15,Borrow books,M735,Book,012372,0116115,0144520,0113588,,
2023-02-25 08:33:52,Borrow books,M1031,Book,0116334,012283,0134856,0135827,,
2023-02-25 13:15:38,Borrow books,M993,Book,013875,0139749,0141468,0141710,013532,
2023-02-25 13:29:29,Borrow books,M1061,Book,0130373,012010,0133737,,,
2023-02-25 14:49:36,Borrow books,M612,Book,0111890,0140504,,,,
2023-02-25 15:07:39,Borrow books,M237,Book,0123322,,,,,
2023-02-25 08:17:52,Borrow books,M1117,Book,0112466,,,,,
2023-02-25 10:02:07,Borrow books,M1079,Book,016466,,,,,
2023-02-25 16:54:57,Borrow books,M334,Book,0144067,0116428,,,,
2023-02-25 11:56:34,Borrow books,M1151,Book,0111917,0130510,0115692,0134497,,
2023-02-25 10:46:42,Borrow books,M162,Book,0115876,0113529,0119361,0129561,,
2023-02-26 15:35:09,Borrow books,M1074,Book,019350,,,,,
2023-02-26 16:31:51,Borrow books,M868,Book,012804,0134548,014909,0131673,,
2023-02-26 14:46:12,Borrow books,M646,Book,0114946,0122461,0130196,,,
2023-02-26 10:00:21,Borrow books,M780,Book,0117994,0141698,0138476,011988,,
2023-02-26 09:45:02,Extend books,M876,Book,016129,0128768,0131040,014370,,
2023-02-26 11:31:41,Extend books,M231,Book,011709,,,,,
2023-02-26 15:16:37,Extend books,M1016,Book,0124270,0143335,0118446,,,
2023-02-26 08:03:34,Extend books,M1059,Book,0130095,0134871,0113592,0124213,0115312,
2023-02-26 11:00:37,Extend books,M867,Book,011633,0138570,,,,
2023-02-26 10:55:04,Return books,M202,Book,0121841,01406,014660,0116180,,
2023-02-26 14:44:11,Return books,M894,Book,016611,,,,,
2023-02-26 15:04:04,Return books,M998,Book,017339,0112497,,,,
2023-02-26 09:42:53,Return books,M611,Book,012535,0116809,0115022,0111372,,
2023-02-26 09:19:41,Borrow books,M203,Book,0112381,0133883,0133473,0111690,,
2023-02-26 08:24:59,Extend books,M050,Book,015005,013818,,,,
2023-02-26 09:34:50,Extend books,M1105,Book,013291,0129488,,,,
2023-02-26 12:07:08,Extend books,M1156,Book,0123393,,,,,
2023-02-26 14:42:41,Return books,M391,Book,0141707,0143641,0114182,,,
2023-02-26 11:18:25,Extend books,M309,Book,0137594,0137623,0127516,,,
2023-02-26 09:16:12,Extend books,M438,Book,0137379,0140022,0144053,0129151,0114271,
2023-02-26 08:57:18,Return books,M732,Book,0137624,015486,,,,
2023-02-26 08:12:11,Extend books,M691,Book,0123524,0142641,,,,
2023-02-26 15:56:35,Extend books,M976,Book,0112095,0133726,0118251,0122431,0142682,
2023-02-26 14:17:54,Extend books,M1131,Book,0144905,,,,,
2023-02-26 15:01:26,Return books,M020,Book,0130348,,,,,
2023-02-26 13:09:41,Return books,M1021,Book,0141699,0115490,012725,,,
2023-02-26 12:35:51,Extend books,M529,Book,0124626,,,,,
2023-02-26 11:45:46,Borrow books,M202,Book,012661,0133440,0129900,0143961,,
2023-02-26 15:54:52,Borrow books,M998,Book,0130228,0128295,017983,,,
2023-02-26 10:20:44,Borrow books,M611,Book,017453,015205,,,,
2023-02-26 15:33:24,Borrow books,M391,Book,0113835,0130245,0130259,0130733,0130477,
2023-02-26 15:08:02,Borrow books,M020,Book,0135431,,,,,
2023-02-26 13:25:52,Borrow books,M1021,Book,014006,012557,,,,
2023-02-27 14:28:41,Borrow books,M402,Book,0131465,,,,,
2023-02-27 08:40:40,Borrow books,M840,Book,0124985,,,,,
2023-02-27 13:20:01,Borrow books,M962,Book,0128692,0112876,,,,
2023-02-27 16:25:13,Borrow books,M1182,Book,0126175,,,,,
2023-02-27 12:31:36,Borrow books,M1122,Book,0120562,0115309,,,,
2023-02-27 13:53:02,Borrow books,M234,Book,0114951,014424,,,,
2023-02-27 09:05:04,Borrow books,M248,Book,0111541,0145348,012531,0117267,,
2023-02-27 08:53:55,Borrow books,M670,Book,019997,0114310,0116703,,,
2023-02-27 16:20:46,Borrow books,M718,Book,0135100,0129621,,,,
2023-02-27 15:01:52,Extend books,M677,Book,0112615,0132121,0125516,0115669,,
2023-02-27 13:43:23,Extend books,M1129,Book,0112,,,,,
2023-02-27 16:11:44,Return books,M187,Book,0139101,019005,,,,
2023-02-27 10:31:29,Extend books,M313,Book,0144630,013717,0131916,019865,0112733,
2023-02-27 12:24:33,Return books,M681,Book,0135456,0124308,,,,
2023-02-27 16:37:21,Return books,M1090,Book,0129222,0113107,,,,
2023-02-27 14:04:37,Extend books,M917,Book,0128012,0134298,016207,,,
2023-02-27 09:12:56,Extend books,M1014,Book,01403,0140470,,,,
2023-02-27 15:43:28,Return books,M1137,Book,012778,0130215,,,,
2023-02-27 10:49:32,Return books,M1134,Book,0121062,,,,,
2023-02-27 15:32:13,Return books,M140,Book,0110147,0126052,01397,,,
2023-02-27 10:05:18,Return books,M1192,Book,0113747,0126415,0113040,0140184,,
2023-02-27 10:10:48,Extend books,M281,Book,014866,,,,,
2023-02-27 08:37:23,Extend books,M185,Book,0124217,0126759,,,,
2023-02-27 16:17:54,Return books,M518,Book,014451,0123929,019516,,,
2023-02-27 11:13:28,Return books,M984,Book,0128087,,,,,
2023-02-27 16:47:20,Return books,M174,Book,0122871,,,,,
2023-02-27 16:56:52,Extend books,M733,Book,01151,,,,,
2023-02-27 14:59:49,Return books,M023,Book,014249,01251,,,,
2023-02-27 14:21:49,Extend books,M430,Book,014264,,,,,
2023-02-27 16:31:45,Extend books,M426,Book,0141055,0132715,019419,016340,0132516,
2023-02-27 14:46:12,Extend books,M700,Book,0122208,018930,0111548,0129500,,
2023-02-27 13:39:59,Extend books,M665,Book,019595,0110507,017201,0140372,,
2023-02-27 12:16:29,Extend books,M483,Book,0113929,,,,,
2023-02-27 09:05:30,Extend books,M656,Book,0122351,015094,,,,
2023-02-27 10:26:19,Borrow books,M560,Book,0136316,0139401,,,,
2023-02-27 12:36:05,Extend books,M602,Book,0117319,0127523,,,,
2023-02-27 10:31:00,Extend books,M921,Book,0124384,0118243,0136071,0112557,0128569,
2023-02-27 08:36:18,Borrow books,M233,Book,0117673,,,,,
2023-02-27 11:15:21,Extend books,M461,Book,0118202,014008,0140219,0137187,0129,
2023-02-27 09:18:37,Return books,M1145,Book,0144312,0131157,0110217,0123404,,
2023-02-27 16:10:59,Borrow books,M1137,Book,019475,0132138,,,,
2023-02-27 11:38:20,Borrow books,M1134,Book,0138154,011517,0137282,0119672,0131628,
2023-02-27 10:47:50,Borrow books,M1192,Book,0137722,013635,015344,0113624,,
2023-02-27 11:45:42,Borrow books,M984,Book,016953,0125153,0135178,0143717,,
2023-02-27 15:15:04,Borrow books,M023,Book,0125083,016658,016655,013417,,
2023-02-28 09:41:15,Borrow books,M583,Book,0135210,0139001,,,,
2023-02-28 09:21:42,Borrow books,M456,Book,012495,011067,012093,0133682,,
2023-02-28 12:28:34,Borrow books,M941,Book,0137057,0119949,011426,017624,,
2023-02-28 11:56:31,Borrow books,M818,Book,0124124,,,,,
2023-02-28 11:16:20,Borrow books,M029,Book,0116234,0143488,,,,
2023-02-28 10:11:21,Borrow books,M759,Book,0117743,0135419,017775,019603,015985,
2023-02-28 10:29:06,Return books,M968,Book,0122421,,,,,
2023-02-28 10:45:46,Return books,M379,Book,0143554,,,,,
2023-02-28 08:37:11,Extend books,M869,Book,0139286,014077,,,,
2023-02-28 14:29:16,Extend books,M614,Book,0140293,0122325,0120862,0144941,,
2023-02-28 10:25:08,Extend books,M235,Book,014988,0112522,0113104,,,
2023-02-28 08:43:26,Return books,M522,Book,0112749,0128196,0117658,0122028,,
2023-02-28 10:36:18,Return books,M132,Book,0113956,0116683,0128559,0140054,,
2023-02-28 11:40:07,Extend books,M503,Book,0132576,0128282,016227,0119126,,
2023-02-28 10:57:59,Return books,M472,Book,0141087,0137241,,,,
2023-02-28 16:34:17,Extend books,M895,Book,0130230,0132113,0131219,,,
2023-02-28 08:23:48,Extend books,M623,Book,015697,0111095,016557,0142146,,
2023-02-28 08:29:13,Return books,M033,Book,0129022,0113486,011265,0113206,,
2023-02-28 15:36:40,Extend books,M555,Book,015514,0125563,0122686,015161,0130634,
2023-02-28 16:19:13,Return books,M802,Book,0117496,,,,,
2023-02-28 10:21:00,Extend books,M640,Book,01840,,,,,
2023-02-28 11:11:21,Extend books,M1045,Book,0124244,0138835,0116183,0127491,,
2023-02-28 14:24:50,Extend books,M564,Book,0135402,0126206,0111571,0137741,,
2023-02-28 16:07:56,Extend books,M365,Book,0121722,0124751,,,,
2023-02-28 10:54:21,Return books,M003,Book,018840,0122426,0125869,0127897,0128297,
2023-02-28 08:24:33,Return books,M983,Book,0114004,0124459,0116331,,,
2023-02-28 08:08:05,Extend books,M828,Book,0114257,,,,,
2023-02-28 11:10:30,Extend books,M675,Book,013640,0130645,,,,
2023-02-28 08:16:10,Return books,M1162,Book,0121534,0132709,015826,,,
2023-02-28 08:39:00,Return books,M155,Book,0112914,016619,0132443,,,
2023-02-28 14:45:59,Return books,M333,Book,013008,0110617,0123703,,,
2023-02-28 09:35:45,Extend books,M327,Book,0129254,0115819,0132636,0132461,0118241,
2023-02-28 08:25:02,Return books,M290,Book,0136062,,,,,
2023-02-28 08:17:16,Return books,M712,Book,019326,,,,,
2023-02-28 10:01:57,Return books,M698,Book,0114358,019567,0140312,,,
2023-02-28 14:28:07,Return books,M1054,Book,0112016,0125344,015800,012056,,
2023-02-28 12:30:54,Return books,M916,Book,0117098,0111552,0124149,01382,,
2023-02-28 13:30:14,Extend books,M374,Book,017859,0129290,0125618,0134539,,
2023-02-28 14:19:38,Extend books,M1101,Book,0125061,0110969,,,,
2023-02-28 10:06:40,Return books,M777,Book,0126654,0117650,0140174,0133978,0113823,
2023-02-28 11:05:29,Extend books,M711,Book,018875,0131271,0131181,,,
2023-02-28 11:37:42,Borrow books,M472,Book,01411,0116568,0121062,,,
2023-02-28 09:16:35,Borrow books,M983,Book,0123754,01394,,,,
2023-02-28 11:01:47,Borrow books,M968,Book,0139692,,,,,
2023-02-28 11:24:57,Borrow books,M379,Book,0132137,,,,,
2023-02-28 09:07:42,Borrow books,M522,Book,0131227,,,,,
2023-02-28 11:26:19,Borrow books,M132,Book,012371,0130039,0131854,0125946,0136158,
2023-02-28 09:29:09,Borrow books,M033,Book,0122199,,,,,
2023-02-28 16:30:20,Borrow books,M802,Book,018682,0116280,0119768,,,
2023-02-28 11:12:23,Borrow books,M003,Book,011627,014805,0124775,,,
2023-02-28 09:24:39,Borrow books,M155,Book,01676,01822,0110420,0140312,,
2023-02-28 15:02:29,Borrow books,M333,Book,0126722,0117914,019644,0145,,
2023-02-28 08:26:15,Borrow books,M712,Book,014933,0117116,0116369,0129905,,
2023-02-28 14:39:43,Borrow books,M1054,Book,0129394,015805,012104,0114258,,
2023-02-28 12:50:25,Borrow books,M916,Book,0127410,,,,,
2023-02-28 10:42:32,Borrow books,M777,Book,0115460,0129947,0140923,0120502,,
2023-03-01 13:55:27,Borrow books,M786,Book,0130491,0126415,016230,017512,0129788,
2023-03-01 16:48:19,Borrow books,M347,Book,0131463,0119384,,,,
2023-03-01 10:14:30,Borrow books,M520,Book,011936,0133015,0133342,013463,018822,
2023-03-01 12:54:21,Return books,M880,Book,013684,0121783,,,,
2023-03-01 13:00:36,Return books,M272,Book,0110503,,,,,
2023-03-01 12:19:05,Return books,M1087,Book,0119580,0131491,0114228,,,
2023-03-01 13:49:16,Extend books,M062,Book,0110897,0131116,0142878,0124126,0120343,
2023-03-01 09:51:22,Return books,M012,Book,0118533,0119090,015352,0124565,,
2023-03-01 15:24:45,Return books,M996,Book,0114463,0135722,017697,,,
2023-03-01 08:38:29,Extend books,M892,Book,0126599,,,,,
2023-03-01 14:21:01,Extend books,M526,Book,015743,0138466,,,,
2023-03-01 09:02:28,Extend books,M591,Book,0121838,015176,0144146,,,
2023-03-01 15:18:44,Extend books,M1108,Book,0136475,015330,0113764,,,
2023-03-01 14:47:33,Extend books,M834,Book,0143915,0113654,0131875,,,
2023-03-01 10:30:44,Borrow books,M389,Book,011103,0141822,0143010,0128395,,
